;;1kw;2kw;3kw;5kw;;;;;
28.05.2020 19:00;;0.021;0.041;0.062;0.103;;;;;
28.05.2020 20:00;;0;0;0;0;;;;;
28.05.2020 21:00;;0;0;0;0;;;;;
28.05.2020 22:00;;0;0;0;0;;;;;
28.05.2020 23:00;;0;0;0;0;;;;;
29.05.2020 00:00;;0;0;0;0;;;;;
29.05.2020 01:00;;0;0;0;0;;;;;
29.05.2020 02:00;;0.006;0.012;0.017;0.029;;;;;
29.05.2020 03:00;;0.038;0.076;0.114;0.19;;;;;
29.05.2020 04:00;;0.075;0.15;0.225;0.376;;;;;
29.05.2020 05:00;;0.117;0.233;0.35;0.583;;;;;
29.05.2020 06:00;;0.156;0.312;0.468;0.781;;;;;
29.05.2020 07:00;;0.204;0.407;0.611;1.018;;;;;
29.05.2020 08:00;;0.288;0.576;0.864;1.439;;;;;
29.05.2020 09:00;;0.34;0.681;1.021;1.702;;;;;
29.05.2020 10:00;;0.425;0.85;1.275;2.124;;;;;
29.05.2020 11:00;;0.438;0.875;1.313;2.188;;;;;
29.05.2020 12:00;;0.395;0.79;1.186;1.975;;;;;
29.05.2020 13:00;;0.351;0.703;1.054;1.757;;;;;
29.05.2020 14:00;;0.313;0.627;0.94;1.566;;;;;
29.05.2020 15:00;;0.222;0.444;0.665;1.109;;;;;
29.05.2020 16:00;;0.15;0.3;0.45;0.749;;;;;
29.05.2020 17:00;;0.081;0.162;0.243;0.405;;;;;
29.05.2020 18:00;;0.034;0.068;0.101;0.169;;;;;
29.05.2020 19:00;;0.009;0.018;0.027;0.045;;;;;
29.05.2020 20:00;;0;0;0;0;;;;;
29.05.2020 21:00;;0;0;0;0;;;;;
29.05.2020 22:00;;0;0;0;0;;;;;
29.05.2020 23:00;;0;0;0;0;;;;;
30.05.2020 00:00;;0;0;0;0;;;;;
30.05.2020 01:00;;0;0;0;0;;;;;
30.05.2020 02:00;;0.008;0.015;0.023;0.038;;;;;
30.05.2020 03:00;;0.033;0.066;0.099;0.165;;;;;
30.05.2020 04:00;;0.052;0.103;0.155;0.258;;;;;
30.05.2020 05:00;;0.173;0.347;0.52;0.867;;;;;
30.05.2020 06:00;;0.342;0.685;1.027;1.711;;;;;
30.05.2020 07:00;;0.504;1.007;1.511;2.518;;;;;
30.05.2020 08:00;;0.622;1.244;1.865;3.109;;;;;
30.05.2020 09:00;;0.722;1.444;2.166;3.609;;;;;
30.05.2020 10:00;;0.772;1.544;2.316;3.859;;;;;
30.05.2020 11:00;;0.782;1.563;2.345;3.908;;;;;
30.05.2020 12:00;;0.749;1.498;2.246;3.744;;;;;
30.05.2020 13:00;;0.68;1.359;2.039;3.398;;;;;
30.05.2020 14:00;;0.573;1.146;1.719;2.864;;;;;
30.05.2020 15:00;;0.432;0.864;1.296;2.161;;;;;
30.05.2020 16:00;;0.269;0.537;0.806;1.344;;;;;
30.05.2020 17:00;;0.107;0.213;0.32;0.534;;;;;
30.05.2020 18:00;;0.041;0.082;0.124;0.206;;;;;
30.05.2020 19:00;;0.023;0.047;0.07;0.117;;;;;
30.05.2020 20:00;;0.002;0.003;0.005;0.008;;;;;
30.05.2020 21:00;;0;0;0;0;;;;;
30.05.2020 22:00;;0;0;0;0;;;;;
30.05.2020 23:00;;0;0;0;0;;;;;
31.05.2020 00:00;;0;0;0;0;;;;;
31.05.2020 01:00;;0;0;0;0;;;;;
31.05.2020 02:00;;0.009;0.018;0.027;0.044;;;;;
31.05.2020 03:00;;0.029;0.058;0.088;0.146;;;;;
31.05.2020 04:00;;0.041;0.083;0.124;0.207;;;;;
31.05.2020 05:00;;0.18;0.359;0.539;0.898;;;;;
31.05.2020 06:00;;0.352;0.704;1.056;1.759;;;;;
31.05.2020 07:00;;0.508;1.017;1.525;2.541;;;;;
31.05.2020 08:00;;0.631;1.262;1.893;3.155;;;;;
31.05.2020 09:00;;0.712;1.424;2.136;3.56;;;;;
31.05.2020 10:00;;0.756;1.512;2.268;3.78;;;;;
31.05.2020 11:00;;0.76;1.521;2.281;3.802;;;;;
31.05.2020 12:00;;0.728;1.455;2.183;3.639;;;;;
31.05.2020 13:00;;0.659;1.317;1.976;3.293;;;;;
31.05.2020 14:00;;0.554;1.108;1.662;2.769;;;;;
31.05.2020 15:00;;0.416;0.833;1.249;2.081;;;;;
31.05.2020 16:00;;0.257;0.514;0.772;1.286;;;;;
31.05.2020 17:00;;0.108;0.215;0.323;0.539;;;;;
31.05.2020 18:00;;0.048;0.097;0.145;0.242;;;;;
31.05.2020 19:00;;0.024;0.049;0.073;0.122;;;;;
31.05.2020 20:00;;0.002;0.003;0.005;0.008;;;;;
31.05.2020 21:00;;0;0;0;0;;;;;
31.05.2020 22:00;;0;0;0;0;;;;;
31.05.2020 23:00;;0;0;0;0;;;;;
01.06.2020 00:00;;0;0;0;0;;;;;
01.06.2020 01:00;;0;0;0;0;;;;;
01.06.2020 02:00;;0.009;0.019;0.028;0.047;;;;;
01.06.2020 03:00;;0.035;0.071;0.106;0.177;;;;;
01.06.2020 04:00;;0.054;0.107;0.161;0.269;;;;;
01.06.2020 05:00;;0.177;0.354;0.531;0.884;;;;;
01.06.2020 06:00;;0.343;0.686;1.029;1.715;;;;;
01.06.2020 07:00;;0.5;0.999;1.499;2.498;;;;;
01.06.2020 08:00;;0.625;1.251;1.876;3.127;;;;;
01.06.2020 09:00;;0.714;1.427;2.141;3.568;;;;;
01.06.2020 10:00;;0.763;1.527;2.29;3.817;;;;;
01.06.2020 11:00;;0.774;1.547;2.321;3.868;;;;;
01.06.2020 12:00;;0.739;1.477;2.216;3.693;;;;;
01.06.2020 13:00;;0.66;1.319;1.979;3.298;;;;;
01.06.2020 14:00;;0.52;1.04;1.56;2.6;;;;;
01.06.2020 15:00;;0.335;0.671;1.006;1.677;;;;;
01.06.2020 16:00;;0.184;0.368;0.553;0.921;;;;;
01.06.2020 17:00;;0.098;0.197;0.295;0.492;;;;;
01.06.2020 18:00;;0.051;0.103;0.154;0.257;;;;;
01.06.2020 19:00;;0.022;0.043;0.065;0.108;;;;;
01.06.2020 20:00;;0.002;0.003;0.005;0.008;;;;;
01.06.2020 21:00;;0;0;0;0;;;;;
01.06.2020 22:00;;0;0;0;0;;;;;
01.06.2020 23:00;;0;0;0;0;;;;;
02.06.2020 00:00;;0;0;0;0;;;;;
02.06.2020 01:00;;0;0;0;0;;;;;
02.06.2020 02:00;;0.003;0.007;0.01;0.017;;;;;
02.06.2020 03:00;;0.027;0.054;0.081;0.136;;;;;
02.06.2020 04:00;;0.075;0.149;0.224;0.373;;;;;
02.06.2020 05:00;;0.156;0.313;0.469;0.782;;;;;
02.06.2020 06:00;;0.246;0.493;0.739;1.232;;;;;
02.06.2020 07:00;;0.34;0.68;1.02;1.7;;;;;
02.06.2020 08:00;;0.399;0.798;1.198;1.997;;;;;
02.06.2020 09:00;;0.384;0.769;1.153;1.923;;;;;
02.06.2020 10:00;;0.36;0.72;1.081;1.803;;;;;
02.06.2020 11:00;;0.284;0.567;0.851;1.42;;;;;
02.06.2020 12:00;;0.251;0.501;0.752;1.254;;;;;
02.06.2020 13:00;;0.249;0.499;0.748;1.248;;;;;
02.06.2020 14:00;;0.224;0.448;0.672;1.121;;;;;
02.06.2020 15:00;;0.188;0.376;0.563;0.939;;;;;
02.06.2020 16:00;;0.153;0.306;0.458;0.764;;;;;
02.06.2020 17:00;;0.109;0.219;0.328;0.548;;;;;
02.06.2020 18:00;;0.056;0.111;0.167;0.279;;;;;
02.06.2020 19:00;;0.017;0.033;0.05;0.083;;;;;
02.06.2020 20:00;;0;0;0;0.001;;;;;
02.06.2020 21:00;;0;0;0;0;;;;;
02.06.2020 22:00;;0;0;0;0;;;;;
02.06.2020 23:00;;0;0;0;0;;;;;
03.06.2020 00:00;;0;0;0;0;;;;;
03.06.2020 01:00;;0;0;0;0;;;;;
03.06.2020 02:00;;0.001;0.001;0.002;0.003;;;;;
03.06.2020 03:00;;0.009;0.019;0.028;0.047;;;;;
03.06.2020 04:00;;0.024;0.048;0.072;0.119;;;;;
03.06.2020 05:00;;0.046;0.092;0.138;0.23;;;;;
03.06.2020 06:00;;0.067;0.133;0.2;0.334;;;;;
03.06.2020 07:00;;0.084;0.168;0.252;0.42;;;;;
03.06.2020 08:00;;0.102;0.204;0.306;0.51;;;;;
03.06.2020 09:00;;0.118;0.236;0.354;0.59;;;;;
03.06.2020 10:00;;0.132;0.263;0.395;0.658;;;;;
03.06.2020 11:00;;0.141;0.283;0.424;0.707;;;;;
03.06.2020 12:00;;0.148;0.297;0.445;0.742;;;;;
03.06.2020 13:00;;0.141;0.282;0.423;0.704;;;;;
03.06.2020 14:00;;0.123;0.246;0.37;0.616;;;;;
03.06.2020 15:00;;0.111;0.221;0.332;0.554;;;;;
03.06.2020 16:00;;0.083;0.167;0.25;0.417;;;;;
03.06.2020 17:00;;0.042;0.084;0.126;0.21;;;;;
03.06.2020 18:00;;0.015;0.029;0.044;0.073;;;;;
03.06.2020 19:00;;0.002;0.004;0.006;0.01;;;;;
03.06.2020 20:00;;0;0;0;0;;;;;
03.06.2020 21:00;;0;0;0;0;;;;;
03.06.2020 22:00;;0;0;0;0;;;;;
03.06.2020 23:00;;0;0;0;0;;;;;
04.06.2020 00:00;;0;0;0;0;;;;;
04.06.2020 01:00;;0;0;0;0;;;;;
04.06.2020 02:00;;0.003;0.007;0.01;0.017;;;;;
04.06.2020 03:00;;0.023;0.045;0.068;0.113;;;;;
04.06.2020 04:00;;0.067;0.134;0.201;0.336;;;;;
04.06.2020 05:00;;0.158;0.316;0.473;0.789;;;;;
04.06.2020 06:00;;0.296;0.593;0.889;1.482;;;;;
04.06.2020 07:00;;0.459;0.918;1.376;2.294;;;;;
04.06.2020 08:00;;0.593;1.186;1.779;2.964;;;;;
04.06.2020 09:00;;0.687;1.374;2.061;3.434;;;;;
04.06.2020 10:00;;0.736;1.472;2.209;3.681;;;;;
04.06.2020 11:00;;0.748;1.496;2.244;3.74;;;;;
04.06.2020 12:00;;0.72;1.44;2.16;3.6;;;;;
04.06.2020 13:00;;0.659;1.317;1.976;3.293;;;;;
04.06.2020 14:00;;0.562;1.124;1.687;2.811;;;;;
04.06.2020 15:00;;0.431;0.861;1.292;2.153;;;;;
04.06.2020 16:00;;0.275;0.551;0.826;1.376;;;;;
04.06.2020 17:00;;0.117;0.234;0.35;0.584;;;;;
04.06.2020 18:00;;0.044;0.089;0.133;0.222;;;;;
04.06.2020 19:00;;0.027;0.054;0.081;0.136;;;;;
04.06.2020 20:00;;0.004;0.009;0.013;0.021;;;;;
04.06.2020 21:00;;0;0;0;0;;;;;
04.06.2020 22:00;;0;0;0;0;;;;;
04.06.2020 23:00;;0;0;0;0;;;;;
05.06.2020 00:00;;0;0;0;0;;;;;
05.06.2020 01:00;;0;0;0;0;;;;;
05.06.2020 02:00;;0.012;0.023;0.035;0.058;;;;;
05.06.2020 03:00;;0.037;0.074;0.11;0.184;;;;;
05.06.2020 04:00;;0.051;0.102;0.153;0.255;;;;;
05.06.2020 05:00;;0.181;0.363;0.544;0.906;;;;;
05.06.2020 06:00;;0.35;0.699;1.049;1.748;;;;;
05.06.2020 07:00;;0.512;1.023;1.535;2.558;;;;;
05.06.2020 08:00;;0.643;1.286;1.93;3.216;;;;;
05.06.2020 09:00;;0.732;1.463;2.195;3.658;;;;;
05.06.2020 10:00;;0.777;1.554;2.33;3.884;;;;;
05.06.2020 11:00;;0.78;1.56;2.34;3.901;;;;;
05.06.2020 12:00;;0.739;1.478;2.217;3.696;;;;;
05.06.2020 13:00;;0.656;1.312;1.968;3.28;;;;;
05.06.2020 14:00;;0.533;1.067;1.6;2.667;;;;;
05.06.2020 15:00;;0.391;0.782;1.173;1.955;;;;;
05.06.2020 16:00;;0.257;0.514;0.77;1.284;;;;;
05.06.2020 17:00;;0.119;0.238;0.358;0.596;;;;;
05.06.2020 18:00;;0.06;0.12;0.179;0.299;;;;;
05.06.2020 19:00;;0.024;0.047;0.071;0.119;;;;;
05.06.2020 20:00;;0.003;0.005;0.008;0.013;;;;;
05.06.2020 21:00;;0;0;0;0;;;;;
05.06.2020 22:00;;0;0;0;0;;;;;
05.06.2020 23:00;;0;0;0;0;;;;;
06.06.2020 00:00;;0;0;0;0;;;;;
06.06.2020 01:00;;0;0;0;0;;;;;
06.06.2020 02:00;;0.005;0.009;0.014;0.023;;;;;
06.06.2020 03:00;;0.024;0.048;0.071;0.119;;;;;
06.06.2020 04:00;;0.062;0.123;0.185;0.308;;;;;
06.06.2020 05:00;;0.148;0.296;0.444;0.74;;;;;
06.06.2020 06:00;;0.283;0.565;0.848;1.413;;;;;
06.06.2020 07:00;;0.376;0.752;1.129;1.881;;;;;
06.06.2020 08:00;;0.455;0.909;1.364;2.274;;;;;
06.06.2020 09:00;;0.51;1.02;1.53;2.551;;;;;
06.06.2020 10:00;;0.495;0.991;1.486;2.478;;;;;
06.06.2020 11:00;;0.364;0.728;1.092;1.82;;;;;
06.06.2020 12:00;;0.292;0.584;0.876;1.459;;;;;
06.06.2020 13:00;;0.291;0.582;0.874;1.456;;;;;
06.06.2020 14:00;;0.225;0.449;0.674;1.123;;;;;
06.06.2020 15:00;;0.216;0.432;0.647;1.079;;;;;
06.06.2020 16:00;;0.154;0.309;0.463;0.772;;;;;
06.06.2020 17:00;;0.088;0.176;0.264;0.441;;;;;
06.06.2020 18:00;;0.042;0.085;0.127;0.212;;;;;
06.06.2020 19:00;;0.014;0.028;0.042;0.07;;;;;
06.06.2020 20:00;;0;0.001;0.001;0.002;;;;;
06.06.2020 21:00;;0;0;0;0;;;;;
06.06.2020 22:00;;0;0;0;0;;;;;
06.06.2020 23:00;;0;0;0;0;;;;;
07.06.2020 00:00;;0;0;0;0;;;;;
07.06.2020 01:00;;0;0;0;0;;;;;
07.06.2020 02:00;;0.001;0.003;0.004;0.006;;;;;
07.06.2020 03:00;;0.011;0.022;0.033;0.056;;;;;
07.06.2020 04:00;;0.025;0.049;0.074;0.123;;;;;
07.06.2020 05:00;;0.034;0.069;0.103;0.172;;;;;
07.06.2020 06:00;;0.034;0.069;0.103;0.172;;;;;
07.06.2020 07:00;;0.056;0.112;0.168;0.28;;;;;
07.06.2020 08:00;;0.071;0.142;0.213;0.355;;;;;
07.06.2020 09:00;;0.073;0.146;0.218;0.364;;;;;
07.06.2020 10:00;;0.075;0.15;0.225;0.375;;;;;
07.06.2020 11:00;;0.131;0.262;0.393;0.656;;;;;
07.06.2020 12:00;;0.233;0.465;0.698;1.163;;;;;
07.06.2020 13:00;;0.289;0.578;0.867;1.444;;;;;
07.06.2020 14:00;;0.293;0.586;0.88;1.466;;;;;
07.06.2020 15:00;;0.267;0.534;0.8;1.334;;;;;
07.06.2020 16:00;;0.2;0.4;0.6;1;;;;;
07.06.2020 17:00;;0.135;0.27;0.406;0.676;;;;;
07.06.2020 18:00;;0.076;0.152;0.229;0.381;;;;;
07.06.2020 19:00;;0.035;0.069;0.104;0.173;;;;;
07.06.2020 20:00;;0.005;0.01;0.015;0.026;;;;;
07.06.2020 21:00;;0;0;0;0;;;;;
07.06.2020 22:00;;0;0;0;0;;;;;
07.06.2020 23:00;;0;0;0;0;;;;;
08.06.2020 00:00;;0;0;0;0;;;;;
08.06.2020 01:00;;0;0;0;0;;;;;
08.06.2020 02:00;;0.001;0.002;0.002;0.004;;;;;
08.06.2020 03:00;;0.014;0.028;0.042;0.07;;;;;
08.06.2020 04:00;;0.038;0.076;0.115;0.191;;;;;
08.06.2020 05:00;;0.068;0.137;0.205;0.341;;;;;
08.06.2020 06:00;;0.093;0.186;0.279;0.466;;;;;
08.06.2020 07:00;;0.206;0.412;0.617;1.028;;;;;
08.06.2020 08:00;;0.399;0.798;1.196;1.993;;;;;
08.06.2020 09:00;;0.499;0.997;1.496;2.493;;;;;
08.06.2020 10:00;;0.584;1.168;1.752;2.919;;;;;
08.06.2020 11:00;;0.611;1.222;1.834;3.055;;;;;
08.06.2020 12:00;;0.632;1.265;1.897;3.161;;;;;
08.06.2020 13:00;;0.593;1.186;1.778;2.963;;;;;
08.06.2020 14:00;;0.494;0.988;1.481;2.469;;;;;
08.06.2020 15:00;;0.384;0.769;1.153;1.922;;;;;
08.06.2020 16:00;;0.259;0.519;0.778;1.296;;;;;
08.06.2020 17:00;;0.136;0.272;0.408;0.68;;;;;
08.06.2020 18:00;;0.07;0.14;0.209;0.349;;;;;
08.06.2020 19:00;;0.028;0.057;0.085;0.142;;;;;
08.06.2020 20:00;;0.004;0.008;0.012;0.019;;;;;
08.06.2020 21:00;;0;0;0;0;;;;;
08.06.2020 22:00;;0;0;0;0;;;;;
08.06.2020 23:00;;0;0;0;0;;;;;
09.06.2020 00:00;;0;0;0;0;;;;;
09.06.2020 01:00;;0;0;0;0;;;;;
09.06.2020 02:00;;0.012;0.023;0.035;0.058;;;;;
09.06.2020 03:00;;0.043;0.085;0.128;0.213;;;;;
09.06.2020 04:00;;0.079;0.159;0.238;0.397;;;;;
09.06.2020 05:00;;0.159;0.318;0.477;0.795;;;;;
09.06.2020 06:00;;0.285;0.571;0.856;1.427;;;;;
09.06.2020 07:00;;0.384;0.768;1.151;1.918;;;;;
09.06.2020 08:00;;0.413;0.825;1.238;2.062;;;;;
09.06.2020 09:00;;0.452;0.904;1.356;2.26;;;;;
09.06.2020 10:00;;0.566;1.132;1.697;2.828;;;;;
09.06.2020 11:00;;0.602;1.205;1.807;3.012;;;;;
09.06.2020 12:00;;0.641;1.283;1.924;3.206;;;;;
09.06.2020 13:00;;0.621;1.241;1.862;3.104;;;;;
09.06.2020 14:00;;0.509;1.019;1.528;2.548;;;;;
09.06.2020 15:00;;0.373;0.745;1.118;1.863;;;;;
09.06.2020 16:00;;0.257;0.514;0.771;1.285;;;;;
09.06.2020 17:00;;0.127;0.255;0.382;0.637;;;;;
09.06.2020 18:00;;0.061;0.122;0.183;0.304;;;;;
09.06.2020 19:00;;0.033;0.065;0.098;0.163;;;;;
09.06.2020 20:00;;0.006;0.011;0.017;0.028;;;;;
09.06.2020 21:00;;0;0;0;0;;;;;
09.06.2020 22:00;;0;0;0;0;;;;;
09.06.2020 23:00;;0;0;0;0;;;;;
10.06.2020 00:00;;0;0;0;0;;;;;
10.06.2020 01:00;;0;0;0;0;;;;;
10.06.2020 02:00;;0.014;0.028;0.042;0.07;;;;;
10.06.2020 03:00;;0.041;0.083;0.124;0.206;;;;;
10.06.2020 04:00;;0.064;0.128;0.192;0.319;;;;;
10.06.2020 05:00;;0.176;0.353;0.529;0.882;;;;;
10.06.2020 06:00;;0.318;0.636;0.954;1.59;;;;;
10.06.2020 07:00;;0.457;0.913;1.37;2.283;;;;;
10.06.2020 08:00;;0.566;1.132;1.698;2.83;;;;;
10.06.2020 09:00;;0.646;1.291;1.937;3.228;;;;;
10.06.2020 10:00;;0.694;1.389;2.083;3.472;;;;;
10.06.2020 11:00;;0.652;1.304;1.956;3.26;;;;;
10.06.2020 12:00;;0.501;1.003;1.504;2.506;;;;;
10.06.2020 13:00;;0.585;1.171;1.756;2.927;;;;;
10.06.2020 14:00;;0.487;0.975;1.462;2.437;;;;;
10.06.2020 15:00;;0.337;0.674;1.011;1.685;;;;;
10.06.2020 16:00;;0.228;0.457;0.685;1.143;;;;;
10.06.2020 17:00;;0.124;0.248;0.372;0.62;;;;;
10.06.2020 18:00;;0.062;0.124;0.187;0.311;;;;;
10.06.2020 19:00;;0.032;0.064;0.096;0.159;;;;;
10.06.2020 20:00;;0.006;0.011;0.017;0.028;;;;;
10.06.2020 21:00;;0;0;0;0;;;;;
10.06.2020 22:00;;0;0;0;0;;;;;
10.06.2020 23:00;;0;0;0;0;;;;;
11.06.2020 00:00;;0;0;0;0;;;;;
11.06.2020 01:00;;0;0;0;0;;;;;
11.06.2020 02:00;;0.013;0.027;0.04;0.067;;;;;
11.06.2020 03:00;;0.039;0.078;0.117;0.196;;;;;
11.06.2020 04:00;;0.054;0.108;0.161;0.269;;;;;
11.06.2020 05:00;;0.18;0.36;0.54;0.901;;;;;
11.06.2020 06:00;;0.359;0.719;1.078;1.796;;;;;
11.06.2020 07:00;;0.52;1.04;1.56;2.6;;;;;
11.06.2020 08:00;;0.648;1.296;1.944;3.239;;;;;
11.06.2020 09:00;;0.736;1.473;2.209;3.682;;;;;
11.06.2020 10:00;;0.786;1.571;2.357;3.928;;;;;
11.06.2020 11:00;;0.798;1.595;2.393;3.988;;;;;
11.06.2020 12:00;;0.771;1.541;2.312;3.853;;;;;
11.06.2020 13:00;;0.705;1.411;2.116;3.527;;;;;
11.06.2020 14:00;;0.601;1.202;1.802;3.004;;;;;
11.06.2020 15:00;;0.459;0.918;1.377;2.295;;;;;
11.06.2020 16:00;;0.291;0.582;0.873;1.456;;;;;
11.06.2020 17:00;;0.119;0.239;0.358;0.597;;;;;
11.06.2020 18:00;;0.04;0.079;0.119;0.198;;;;;
11.06.2020 19:00;;0.027;0.054;0.081;0.135;;;;;
11.06.2020 20:00;;0.007;0.014;0.02;0.034;;;;;
11.06.2020 21:00;;0;0;0;0;;;;;
11.06.2020 22:00;;0;0;0;0;;;;;
11.06.2020 23:00;;0;0;0;0;;;;;
12.06.2020 00:00;;0;0;0;0;;;;;
12.06.2020 01:00;;0;0;0;0;;;;;
12.06.2020 02:00;;0.014;0.029;0.043;0.072;;;;;
12.06.2020 03:00;;0.035;0.069;0.104;0.173;;;;;
12.06.2020 04:00;;0.042;0.084;0.126;0.21;;;;;
12.06.2020 05:00;;0.188;0.376;0.564;0.94;;;;;
12.06.2020 06:00;;0.367;0.734;1.101;1.834;;;;;
12.06.2020 07:00;;0.527;1.053;1.58;2.634;;;;;
12.06.2020 08:00;;0.652;1.303;1.955;3.258;;;;;
12.06.2020 09:00;;0.735;1.47;2.204;3.674;;;;;
12.06.2020 10:00;;0.777;1.553;2.33;3.882;;;;;
12.06.2020 11:00;;0.777;1.555;2.332;3.886;;;;;
12.06.2020 12:00;;0.744;1.488;2.231;3.719;;;;;
12.06.2020 13:00;;0.676;1.351;2.027;3.379;;;;;
12.06.2020 14:00;;0.572;1.145;1.717;2.862;;;;;
12.06.2020 15:00;;0.433;0.866;1.299;2.166;;;;;
12.06.2020 16:00;;0.274;0.548;0.822;1.37;;;;;
12.06.2020 17:00;;0.116;0.231;0.347;0.578;;;;;
12.06.2020 18:00;;0.043;0.086;0.129;0.214;;;;;
12.06.2020 19:00;;0.028;0.056;0.084;0.14;;;;;
12.06.2020 20:00;;0.007;0.013;0.02;0.033;;;;;
12.06.2020 21:00;;0;0;0;0;;;;;
12.06.2020 22:00;;0;0;0;0;;;;;
12.06.2020 23:00;;0;0;0;0;;;;;
13.06.2020 00:00;;0;0;0;0;;;;;
13.06.2020 01:00;;0;0;0;0;;;;;
13.06.2020 02:00;;0.016;0.031;0.047;0.079;;;;;
13.06.2020 03:00;;0.04;0.079;0.119;0.199;;;;;
13.06.2020 04:00;;0.059;0.118;0.177;0.295;;;;;
13.06.2020 05:00;;0.178;0.356;0.534;0.89;;;;;
13.06.2020 06:00;;0.326;0.651;0.977;1.628;;;;;
13.06.2020 07:00;;0.471;0.942;1.412;2.354;;;;;
13.06.2020 08:00;;0.592;1.184;1.776;2.959;;;;;
13.06.2020 09:00;;0.656;1.312;1.969;3.281;;;;;
13.06.2020 10:00;;0.635;1.269;1.904;3.172;;;;;
13.06.2020 11:00;;0.532;1.064;1.595;2.658;;;;;
13.06.2020 12:00;;0.403;0.805;1.208;2.012;;;;;
13.06.2020 13:00;;0.318;0.635;0.953;1.589;;;;;
13.06.2020 14:00;;0.24;0.48;0.719;1.199;;;;;
13.06.2020 15:00;;0.182;0.363;0.545;0.909;;;;;
13.06.2020 16:00;;0.135;0.27;0.405;0.676;;;;;
13.06.2020 17:00;;0.112;0.225;0.337;0.563;;;;;
13.06.2020 18:00;;0.065;0.131;0.196;0.327;;;;;
13.06.2020 19:00;;0.034;0.067;0.101;0.168;;;;;
13.06.2020 20:00;;0.007;0.013;0.02;0.034;;;;;
13.06.2020 21:00;;0;0;0;0;;;;;
13.06.2020 22:00;;0;0;0;0;;;;;
13.06.2020 23:00;;0;0;0;0;;;;;
14.06.2020 00:00;;0;0;0;0;;;;;
14.06.2020 01:00;;0;0;0;0;;;;;
14.06.2020 02:00;;0.015;0.03;0.045;0.076;;;;;
14.06.2020 03:00;;0.042;0.084;0.126;0.21;;;;;
14.06.2020 04:00;;0.063;0.127;0.19;0.317;;;;;
14.06.2020 05:00;;0.177;0.355;0.532;0.887;;;;;
14.06.2020 06:00;;0.334;0.668;1.002;1.67;;;;;
14.06.2020 07:00;;0.486;0.973;1.459;2.432;;;;;
14.06.2020 08:00;;0.61;1.219;1.829;3.048;;;;;
14.06.2020 09:00;;0.688;1.375;2.063;3.437;;;;;
14.06.2020 10:00;;0.722;1.444;2.166;3.61;;;;;
14.06.2020 11:00;;0.711;1.422;2.133;3.556;;;;;
14.06.2020 12:00;;0.635;1.27;1.905;3.174;;;;;
14.06.2020 13:00;;0.437;0.873;1.31;2.183;;;;;
14.06.2020 14:00;;0.292;0.583;0.875;1.459;;;;;
14.06.2020 15:00;;0.217;0.434;0.652;1.086;;;;;
14.06.2020 16:00;;0.178;0.357;0.535;0.893;;;;;
14.06.2020 17:00;;0.121;0.243;0.364;0.606;;;;;
14.06.2020 18:00;;0.065;0.13;0.195;0.324;;;;;
14.06.2020 19:00;;0.033;0.065;0.098;0.163;;;;;
14.06.2020 20:00;;0.007;0.013;0.02;0.033;;;;;
14.06.2020 21:00;;0;0;0;0;;;;;
14.06.2020 22:00;;0;0;0;0;;;;;
14.06.2020 23:00;;0;0;0;0;;;;;
15.06.2020 00:00;;0;0;0;0;;;;;
15.06.2020 01:00;;0;0;0;0;;;;;
15.06.2020 02:00;;0.004;0.008;0.012;0.02;;;;;
15.06.2020 03:00;;0.014;0.029;0.043;0.072;;;;;
15.06.2020 04:00;;0.032;0.064;0.096;0.159;;;;;
15.06.2020 05:00;;0.065;0.129;0.194;0.323;;;;;
15.06.2020 06:00;;0.125;0.251;0.376;0.626;;;;;
15.06.2020 07:00;;0.241;0.482;0.723;1.205;;;;;
15.06.2020 08:00;;0.422;0.845;1.267;2.113;;;;;
15.06.2020 09:00;;0.609;1.219;1.828;3.048;;;;;
15.06.2020 10:00;;0.694;1.387;2.081;3.469;;;;;
15.06.2020 11:00;;0.642;1.283;1.925;3.208;;;;;
15.06.2020 12:00;;0.551;1.101;1.652;2.754;;;;;
15.06.2020 13:00;;0.403;0.806;1.208;2.015;;;;;
15.06.2020 14:00;;0.373;0.747;1.12;1.868;;;;;
15.06.2020 15:00;;0.285;0.57;0.855;1.425;;;;;
15.06.2020 16:00;;0.215;0.431;0.646;1.077;;;;;
15.06.2020 17:00;;0.132;0.264;0.396;0.661;;;;;
15.06.2020 18:00;;0.067;0.134;0.201;0.335;;;;;
15.06.2020 19:00;;0.036;0.071;0.107;0.178;;;;;
15.06.2020 20:00;;0.008;0.016;0.023;0.039;;;;;
15.06.2020 21:00;;0;0;0;0;;;;;
15.06.2020 22:00;;0;0;0;0;;;;;
15.06.2020 23:00;;0;0;0;0;;;;;
16.06.2020 00:00;;0;0;0;0;;;;;
16.06.2020 01:00;;0;0;0;0;;;;;
16.06.2020 02:00;;0.015;0.03;0.045;0.076;;;;;
16.06.2020 03:00;;0.037;0.074;0.111;0.185;;;;;
16.06.2020 04:00;;0.049;0.098;0.147;0.245;;;;;
16.06.2020 05:00;;0.179;0.358;0.537;0.896;;;;;
16.06.2020 06:00;;0.345;0.69;1.034;1.724;;;;;
16.06.2020 07:00;;0.498;0.996;1.494;2.491;;;;;
16.06.2020 08:00;;0.62;1.239;1.859;3.099;;;;;
16.06.2020 09:00;;0.702;1.405;2.107;3.512;;;;;
